county_fips,state_name,county,population,ALAND_SQMI,pop_density
51790,Virginia,Staunton,25765,19.92,1293.4236947791164
19149,Iowa,Plymouth,25699,862.828,29.78461524197175
19011,Iowa,Benton,25698,716.102,35.885949208353004
41013,Oregon,Crook,25651,2978.929,8.610812812255679
51167,Virginia,Russell,25635,473.524,54.1366435492182
32001,Nevada,Churchill,25614,4950.157,5.174381337804033
51075,Virginia,Goochland,25613,282.029,90.8169018079701
13111,Georgia,Fannin,25605,387.105,66.14484442205602
13291,Georgia,Union,25598,322.083,79.476408255015
26051,Michigan,Gladwin,25543,501.786,50.90417030367527
12049,Florida,Hardee,25508,637.569,40.00821871828775
27083,Minnesota,Lyon,25498,714.411,35.69093980915748
47069,Tennessee,Hardeman,25477,667.768,38.15247211606426
51775,Virginia,Salem,25477,14.515,1755.2187392352737
35029,New Mexico,Luna,25420,2965.177,8.572844049444603
27153,Minnesota,Todd,25402,945.098,26.87763597002639
26137,Michigan,Otsego,25352,515.006,49.22661095210542
26069,Michigan,Iosco,25333,549.477,46.10384056111539
28133,Mississippi,Sunflower,25328,697.759,36.2990660098974
20009,Kansas,Barton,25275,895.257,28.23211658775078
48331,Texas,Milam,25268,1016.356,24.86136747360177
12133,Florida,Washington,25259,584.677,43.2016309859974
26101,Michigan,Manistee,25247,542.325,46.55326603051675
21081,Kentucky,Grant,25238,257.976,97.83080596644649
47081,Tennessee,Hickman,25229,612.483,41.1913473516816
01019,Alabama,Cherokee,25224,553.524,45.5698397901446
29001,Missouri,Adair,25224,567.324,44.46136599191996
54053,West Virginia,Mason,25214,430.768,58.532667236192104
16031,Idaho,Cassia,25165,2565.61,9.808583533740514
18129,Indiana,Posey,25163,409.385,61.465368784884646
19017,Iowa,Bremer,25118,435.479,57.679015520840274
29131,Missouri,Miller,25081,592.573,42.32558688971654
05023,Arkansas,Cleburne,25048,553.959,45.21634272572519
28117,Mississippi,Prentiss,24999,414.985,60.240731592708165
08107,Colorado,Routt,24990,2362.02,10.579927350318796
13055,Georgia,Chattooga,24975,313.327,79.70905794904365
41031,Oregon,Jefferson,24973,1781.696,14.01642030963756
22067,Louisiana,Morehouse,24967,794.95,31.407006729983017
29215,Missouri,Texas,24956,1177.267,21.198249844767584
47097,Tennessee,Lauderdale,24933,471.895,52.835906292713425
28039,Mississippi,George,24870,478.696,51.95364072396677
48463,Texas,Uvalde,24810,1551.922,15.986628193942737
16053,Idaho,Jerome,24788,597.543,41.483207066269706
48149,Texas,Fayette,24783,949.934,26.089180932570052
08119,Colorado,Teller,24774,557.141,44.46630206716074
01005,Alabama,Barbour,24757,885.008,27.973758429302332
55137,Wisconsin,Waushara,24752,626.161,39.52976950017648
40065,Oklahoma,Jackson,24730,802.653,30.810325258860303
18181,Indiana,White,24709,505.136,48.91553957746032
29007,Missouri,Audrain,24688,692.25,35.66341639581076
24039,Maryland,Somerset,24685,319.749,77.20117967530781
36123,New York,Yates,24637,338.139,72.86056917421533
16013,Idaho,Blaine,24579,2637.738,9.31821128557878
21205,Kentucky,Rowan,24525,279.881,87.62652698825573
29175,Missouri,Randolph,24524,482.713,50.804515312411304
51600,Virginia,Fairfax,24478,6.241,3922.1278641243393
18143,Indiana,Scott,24468,190.403,128.50637857596783
48007,Texas,Aransas,24449,252.069,96.99328358505014
54067,West Virginia,Nicholas,24446,646.846,37.792612151887774
13033,Georgia,Burke,24427,827.04,29.53545173147611
18135,Indiana,Randolph,24425,452.379,53.99233828272311
21137,Kentucky,Lincoln,24415,332.903,73.33968152885375
45001,South Carolina,Abbeville,24352,491.195,49.57705188367145
28091,Mississippi,Marion,24303,542.398,44.80658114521071
13267,Georgia,Tattnall,24215,480.84,50.35978703934781
51127,Virginia,New Kent,24139,210.034,114.92901149337727
48419,Texas,Shelby,24108,795.589,30.302078083030306
21005,Kentucky,Anderson,24098,202.26,119.14367645604668
31047,Nebraska,Dawson,24020,1013.786,23.693363293633965
41027,Oregon,Hood River,23958,522.186,45.88020360561179
28057,Mississippi,Itawamba,23942,532.795,44.936607888587545
47057,Tennessee,Grainger,23929,280.587,85.28192681770717
21013,Kentucky,Bell,23878,358.999,66.51272009114231
26009,Michigan,Antrim,23876,475.679,50.193512852154505
13119,Georgia,Franklin,23840,261.342,91.22146459428642
55049,Wisconsin,Iowa,23832,762.698,31.246968000440543
54097,West Virginia,Upshur,23758,354.638,66.99225689294435
51139,Virginia,Page,23750,310.017,76.60870210343303
53049,Washington,Pacific,23750,933.373,25.445347144174942
21183,Kentucky,Ohio,23704,587.095,40.375067067510365
26143,Michigan,Roscommon,23639,519.897,45.46862166929218
01133,Alabama,Winston,23637,612.998,38.559669036440575
40133,Oklahoma,Seminole,23550,632.819,37.21443256286553
29119,Missouri,McDonald,23492,539.445,43.54846184504444
29221,Missouri,Washington,23483,759.866,30.90413309715134
41015,Oregon,Curry,23463,1628.383,14.408772383401201
27093,Minnesota,Meeker,23422,607.968,38.525053950207905
42067,Pennsylvania,Juniata,23419,391.391,59.83530535960203
55125,Wisconsin,Vilas,23410,857.71,27.293607396439356
18041,Indiana,Fayette,23390,215.021,108.78007264406733
17165,Illinois,Saline,23387,379.991,61.54619451513326
46135,South Dakota,Yankton,23379,521.189,44.857048019048754
56039,Wyoming,Teton,23358,3996.846,5.844108079220465
54027,West Virginia,Hampshire,23340,640.402,36.44585744579186
18149,Indiana,Starke,23300,309.144,75.36940713712703
26109,Michigan,Menominee,23295,1044.041,22.31234213982018
29195,Missouri,Saline,23177,755.51,30.677290836653388
29177,Missouri,Ray,23149,568.982,40.68494258166339
26133,Michigan,Osceola,23122,566.286,40.83095820839647
53039,Washington,Klickitat,23082,1871.636,12.332526196333047
22075,Louisiana,Plaquemines,23070,780.595,29.55437839084288
54059,West Virginia,Mingo,22979,423.14,54.30590348348065
13107,Georgia,Emanuel,22961,680.574,33.73769788443285
51670,Virginia,Hopewell,22944,10.354,2215.955186401391
18047,Indiana,Franklin,22929,384.426,59.64476908429711
29055,Missouri,Crawford,22890,742.477,30.829237808039846
21167,Kentucky,Mercer,22824,249.383,91.52187598994318
47133,Tennessee,Overton,22807,433.488,52.61275975344185
01025,Alabama,Clarke,22802,1238.42,18.412170346086143
31155,Nebraska,Saunders,22761,748.668,30.401993941239642
05111,Arkansas,Poinsett,22740,758.295,29.9883290803711
05123,Arkansas,St. Francis,22740,634.784,35.82320915461007
37033,North Carolina,Caswell,22689,425.483,53.32527974090622
48365,Texas,Panola,22624,811.355,27.884218375433687
26089,Michigan,Leelanau,22607,347.199,65.1125147249848
51163,Virginia,Rockbridge,22578,596.548,37.84775072584268
51820,Virginia,Waynesboro,22574,14.97,1507.949231796927
22003,Louisiana,Allen,22552,762.084,29.592538355351905
19183,Iowa,Washington,22539,568.828,39.62357689846492
05027,Arkansas,Columbia,22527,766.065,29.406120890524953
13237,Georgia,Putnam,22524,344.682,65.34718958344213
21115,Kentucky,Johnson,22464,261.966,85.75158608369024
53003,Washington,Asotin,22424,636.075,35.253704358762725
20191,Kansas,Sumner,22386,1181.668,18.944407397001527
05103,Arkansas,Ouachita,22317,732.721,30.457704910873307
01111,Alabama,Randolph,22310,580.55,38.42907587632418
48281,Texas,Lampasas,22267,712.528,31.250701726809332
40009,Oklahoma,Beckham,22202,901.675,24.623062633432223
29083,Missouri,Henry,22194,696.936,31.845104858982747
48293,Texas,Limestone,22185,905.43,24.502170239554687
01007,Alabama,Bibb,22152,622.47,35.58725721721529
22043,Louisiana,Grant,22123,643.75,34.365825242718444
22085,Louisiana,Sabine,22085,866.625,25.483917496033463
39105,Ohio,Meigs,22072,430.102,51.318059437063766
27105,Minnesota,Nobles,22067,715.117,30.85788759042227
54009,West Virginia,Brooke,22053,89.196,247.24202879052874
19123,Iowa,Mahaska,22045,570.851,38.61778292409053
48225,Texas,Houston,22042,1230.997,17.905811305795222
51105,Virginia,Lee,22042,435.378,50.62727101507196
48299,Texas,Llano,22011,934.065,23.564741211800033
47151,Tennessee,Scott,21969,532.301,41.27176165365084
51147,Virginia,Prince Edward,21932,349.946,62.672526618392546
16067,Idaho,Minidoka,21922,756.996,28.959201898028525
17085,Illinois,Jo Daviess,21918,600.924,36.473830301335944
48165,Texas,Gaines,21904,1502.363,14.579698781186703
37007,North Carolina,Anson,21903,531.461,41.21280771307772
06011,California,Colusa,21895,1150.679,19.027895703319516
49041,Utah,Sevier,21854,1910.476,11.439034041778068
37117,North Carolina,Martin,21773,456.412,47.704705397754665
27057,Minnesota,Hubbard,21700,926.012,23.433821591944813
39175,Ohio,Wyandot,21699,406.879,53.3303512837969
13189,Georgia,McDuffie,21687,257.372,84.2632454190821
31067,Nebraska,Gage,21646,851.468,25.42197710307375
37115,North Carolina,Madison,21640,449.615,48.1300668349588
20175,Kansas,Seward,21640,639.653,33.83084266000472
28139,Mississippi,Tippah,21621,457.822,47.225777703998496
48019,Texas,Bandera,21589,790.994,27.29350665112504
38093,North Dakota,Stutsman,21525,2221.904,9.687637269657015
27157,Minnesota,Wabasha,21519,522.922,41.15145279793162
51169,Virginia,Scott,21504,535.827,40.132356152265565
48219,Texas,Hockley,21455,908.392,23.618658024289072
13205,Georgia,Mitchell,21441,512.158,41.86403414571284
18119,Indiana,Owen,21434,385.295,55.630101610454325
29141,Missouri,Morgan,21430,597.635,35.85800697750299
12123,Florida,Taylor,21422,1043.337,20.532196212728966
17051,Illinois,Fayette,21380,716.443,29.841871579455727
05019,Arkansas,Clark,21378,865.971,24.686738932366094
27045,Minnesota,Fillmore,21346,861.333,24.782517330695562
28043,Mississippi,Grenada,21342,422.122,50.55884317803857
17083,Illinois,Jersey,21336,369.555,57.73430206599829
31043,Nebraska,Dakota,21331,264.276,80.71485870832008
54005,West Virginia,Boone,21312,502.37,42.42291538109362
28079,Mississippi,Leake,21288,582.897,36.521032017663494
29049,Missouri,Clinton,21259,418.94,50.74473671647491
05083,Arkansas,Logan,21240,709.115,29.952828525697523
48341,Texas,Moore,21234,899.698,23.601252864850206
47129,Tennessee,Morgan,21193,522.18,40.585621816231956
28101,Mississippi,Newton,21151,577.77,36.60799279990308
21133,Kentucky,Letcher,21146,337.934,62.57434883734693
48179,Texas,Gray,21131,925.974,22.820295170274758
08075,Colorado,Logan,21067,1838.599,11.458180930153883
21003,Kentucky,Allen,21029,343.724,61.1799001524479
31177,Nebraska,Washington,20989,389.928,53.827886173857735
55053,Wisconsin,Jackson,20971,987.915,21.22753475754493
27039,Minnesota,Dodge,20962,439.396,47.7063969631039
29147,Missouri,Nodaway,20959,876.964,23.89949872514721
54109,West Virginia,Wyoming,20948,499.47,41.940456884297355
55001,Wisconsin,Adams,20928,645.646,32.4140473262438
22111,Louisiana,Union,20914,876.913,23.849572306488785
40139,Oklahoma,Texas,20880,2041.293,10.228810856648213
05029,Arkansas,Conway,20872,551.917,37.817280496886305
17173,Illinois,Shelby,20867,758.509,27.51055030329238
26129,Michigan,Ogemaw,20853,563.503,37.00601416496451
51079,Virginia,Greene,20850,155.947,133.69926962365417
17145,Illinois,Perry,20810,441.928,47.089118589453484
28027,Mississippi,Coahoma,20808,553.102,37.6205473854732
19105,Iowa,Jones,20799,575.618,36.133338429305546
18153,Indiana,Sullivan,20766,447.196,46.43601463340459
13199,Georgia,Meriwether,20757,500.907,41.43882996244812
25007,Massachusetts,Dukes,20751,103.202,201.0716846572741
45039,South Carolina,Fairfield,20741,686.305,30.221257312710822
48089,Texas,Colorado,20736,960.291,21.593454484109504
21027,Kentucky,Breckinridge,20722,569.725,36.3719338277239
22007,Louisiana,Assumption,20720,344.021,60.2288813764276
53001,Washington,Adams,20690,1924.989,10.74811336584261
19021,Iowa,Buena Vista,20684,574.899,35.97849361366083
19027,Iowa,Carroll,20677,569.453,36.31028372842008
30053,Montana,Lincoln,20656,3612.559,5.717830490796136
19019,Iowa,Buchanan,20645,571.079,36.15086529184229
55061,Wisconsin,Kewaunee,20621,342.454,60.21538659206784
13211,Georgia,Morgan,20614,347.411,59.336060170806334
56041,Wyoming,Uinta,20605,2081.721,9.898060306832663
48337,Texas,Montague,20599,930.906,22.12790550281124
13321,Georgia,Worth,20575,570.691,36.05278513240965
45011,South Carolina,Barnwell,20565,548.379,37.50143605061463
47041,Tennessee,DeKalb,20551,304.415,67.50981390535945
37091,North Carolina,Hertford,20492,353.164,58.02403415976713
48285,Texas,Lavaca,20479,969.709,21.118706746044435
49007,Utah,Carbon,20446,1479.343,13.821000268362374
18015,Indiana,Carroll,20443,372.225,54.92108267848747
22077,Louisiana,Pointe Coupee,20438,556.875,36.70123456790123
37079,North Carolina,Greene,20421,266.734,76.55941874676645
48233,Texas,Hutchinson,20413,887.424,23.00253317467186
18049,Indiana,Fulton,20411,368.393,55.405504447695805
18075,Indiana,Jay,20281,383.905,52.828173636707
40153,Oklahoma,Woodward,20260,1242.786,16.302082578979807
19087,Iowa,Henry,20228,434.288,46.57738643480824
35027,New Mexico,Lincoln,20227,4831.115,4.186818156885108
48489,Texas,Willacy,20218,590.613,34.23222990350703
47159,Tennessee,Smith,20196,314.295,64.25810146518398
05149,Arkansas,Yell,20195,930.386,21.706044587945218
21017,Kentucky,Bourbon,20174,289.75,69.62553925798102
54043,West Virginia,Lincoln,20170,437.093,46.145785908262084
56023,Wyoming,Lincoln,20158,4075.337,4.946339407023272
47173,Tennessee,Union,20141,223.583,90.08287749963101
21051,Kentucky,Clay,20105,469.296,42.84076574272954
48457,Texas,Tyler,20084,924.39,21.726760350068695
13229,Georgia,Pierce,19996,340.456,58.73299339709096
13081,Georgia,Crisp,19995,272.68,73.32771013642365
19191,Iowa,Winneshiek,19972,689.844,28.95147308666887
55119,Wisconsin,Taylor,19972,975.052,20.483010136895263
48253,Texas,Jones,19968,928.605,21.50322257579918
20099,Kansas,Labette,19949,645.393,30.9098487278294
46035,South Dakota,Davison,19936,435.633,45.76329157800259
49013,Utah,Duchesne,19932,3235.523,6.160364182235762
48057,Texas,Calhoun,19921,506.931,39.29726136298628
13091,Georgia,Dodge,19909,495.963,40.142107374945304
22083,Louisiana,Richland,19908,555.613,35.83069510612602
13303,Georgia,Washington,19893,678.526,29.317962760454282
29015,Missouri,Benton,19887,704.033,28.247255455355074
08015,Colorado,Chaffee,19876,1013.408,19.613028513688466
21215,Kentucky,Spencer,19875,186.67,106.47131301226764
18147,Indiana,Spencer,19871,396.888,50.067021426699725
27091,Minnesota,Martin,19864,712.331,27.885912588389385
51027,Virginia,Buchanan,19857,502.854,39.4885990764715
16045,Idaho,Gem,19854,559.769,35.46820206192197
48123,Texas,DeWitt,19853,908.976,21.841060710073755
48161,Texas,Freestone,19813,877.731,22.572975091457405
22093,Louisiana,St. James,19797,237.861,83.22928096661497
21213,Kentucky,Simpson,19786,234.175,84.49236681968613
05057,Arkansas,Hempstead,19778,727.2,27.197469746974697
48177,Texas,Gonzales,19764,1066.686,18.528414172493125
18117,Indiana,Orange,19746,398.379,49.565865670630224
13105,Georgia,Elbert,19725,351.103,56.180095299669894
29217,Missouri,Vernon,19713,826.391,23.854325615840445
28153,Mississippi,Wayne,19699,810.716,24.298274611577913
37149,North Carolina,Polk,19689,237.687,82.83583031465751
17041,Illinois,Douglas,19686,416.647,47.24863013534239
21155,Kentucky,Marion,19680,343.551,57.28407136058402
12059,Florida,Holmes,19626,478.857,40.985095759276774
06063,California,Plumas,19607,2553.062,7.679797827079797
40001,Oklahoma,Adair,19595,573.881,34.144709443246946
21231,Kentucky,Wayne,19592,458.043,42.77327674475977
22041,Louisiana,Franklin,19590,624.298,31.379245168172893
13133,Georgia,Greene,19586,387.517,50.54229878947246
01099,Alabama,Monroe,19580,1025.669,19.089979320814024
13231,Georgia,Pike,19540,216.086,90.42695963644104
55067,Wisconsin,Langlade,19473,870.69,22.365020845536296
21099,Kentucky,Hart,19470,412.67,47.180555892117184
19097,Iowa,Jackson,19429,636.042,30.54672490181466
19065,Iowa,Fayette,19393,730.817,26.53605485367746
22037,Louisiana,East Feliciana,19378,453.293,42.74939167381804
35028,New Mexico,Los Alamos,19374,109.123,177.54277283432455
05113,Arkansas,Polk,19348,856.838,22.58069786820846
46005,South Dakota,Beadle,19279,1258.698,15.316620825646819
24029,Maryland,Kent,19265,276.988,69.55174953427586
40091,Oklahoma,McIntosh,19237,618.28,31.113734877401825
20021,Kansas,Cherokee,19236,587.567,32.73839408952511
18123,Indiana,Perry,19218,381.74,50.34316550531776
55047,Wisconsin,Green Lake,19165,349.544,54.82857665987687
13171,Georgia,Lamar,19098,183.501,104.07572710775418
47085,Tennessee,Humphreys,19074,530.763,35.93694360759887
01091,Alabama,Marengo,19027,976.898,19.47695665258809
21001,Kentucky,Adair,19016,405.292,46.91925821383102
35041,New Mexico,Roosevelt,19002,2446.051,7.768439824026564
21097,Kentucky,Harrison,18971,306.458,61.90407820973836
45081,South Carolina,Saluda,18958,452.709,41.876790609420176
27161,Minnesota,Waseca,18958,423.363,44.77953907167136
01087,Alabama,Macon,18951,608.665,31.135353601734945
47049,Tennessee,Fentress,18948,498.607,38.00187321878754
29157,Missouri,Perry,18947,474.355,39.94265897903469
01107,Alabama,Pickens,18843,881.408,21.378294728434504
01013,Alabama,Butler,18807,776.839,24.20964961851812
06027,California,Inyo,18803,10197.261,1.8439265210530553
39125,Ohio,Paulding,18800,416.435,45.14510067597584
27055,Minnesota,Houston,18768,552.113,33.99304127959312
13011,Georgia,Banks,18757,232.616,80.63503800254496
37185,North Carolina,Warren,18751,429.392,43.66872228639565
28141,Mississippi,Tishomingo,18738,424.297,44.16246167189492
05121,Arkansas,Randolph,18733,651.913,28.735429420796947
05003,Arkansas,Ashley,18722,925.492,20.229240231141922
29229,Missouri,Wright,18722,681.774,27.460712787521963
51193,Virginia,Westmoreland,18683,229.326,81.46917488640625
37199,North Carolina,Yancey,18676,312.592,59.74561089215335
17033,Illinois,Crawford,18588,443.643,41.89855356671919
19157,Iowa,Poweshiek,18582,584.923,31.768284030547612
45049,South Carolina,Hampton,18555,559.975,33.135407830706725
29186,Missouri,Ste. Genevieve,18551,499.153,37.1649574378998
48035,Texas,Bosque,18546,982.971,18.867291100144357
48003,Texas,Andrews,18518,1500.686,12.339689981781666
28131,Mississippi,Stone,18515,445.485,41.561444268606124
12041,Florida,Gilchrist,18494,349.695,52.88608644676075
02050,Alaska,Bethel,18487,40638.578,0.45491257100580634
48117,Texas,Deaf Smith,18487,1496.822,12.350833966897868
28025,Mississippi,Clay,18462,410.072,45.021362102264966
08089,Colorado,Otero,18460,1261.946,14.628201206707736
19031,Iowa,Cedar,18427,579.462,31.800187070075346
13001,Georgia,Appling,18426,508.262,36.2529561525355
20041,Kansas,Dickinson,18423,847.068,21.749139384323335
54047,West Virginia,McDowell,18413,533.458,34.5163068132824
20087,Kansas,Jefferson,18391,532.626,34.52891897879563
48051,Texas,Burleson,18327,659.082,27.8068586306408
22029,Louisiana,Concordia,18325,697.14,26.285968385116334
53055,Washington,San Juan,18266,173.914,105.02892234092714
13019,Georgia,Berrien,18257,453.376,40.269004093732356
55113,Wisconsin,Sawyer,18243,1257.6,14.506202290076336
51101,Virginia,King William,18232,273.91,66.56200941915228
28031,Mississippi,Covington,18226,413.819,44.04341028323977
51570,Virginia,Colonial Heights,18210,7.519,2421.8646096555394
26019,Michigan,Benzie,18177,319.696,56.8571392823182
13025,Georgia,Brantley,18171,443.235,40.99631121188534
21207,Kentucky,Russell,18117,253.272,71.53179190751446
26079,Michigan,Kalkaska,18116,559.744,32.364795335010285
12079,Florida,Madison,18113,696.529,26.004660251044825
05053,Arkansas,Grant,18111,631.888,28.661724862633882
29003,Missouri,Andrew,18086,432.632,41.80458218532147
42093,Pennsylvania,Montour,18079,130.331,138.7160383945493
47091,Tennessee,Johnson,18073,298.44,60.55823616137247
48163,Texas,Frio,18019,1133.501,15.896765860815297
51175,Virginia,Southampton,17988,599.196,30.020227104319787
48503,Texas,Young,17963,914.498,19.64247051387756
48133,Texas,Eastland,17846,926.508,19.26157140575149
19059,Iowa,Dickinson,17844,380.532,46.89224559301189
47171,Tennessee,Unicoi,17779,186.064,95.55314300455757
48287,Texas,Lee,17758,629.04,28.230319216584004
36097,New York,Schuyler,17749,328.343,54.056276515716796
08093,Colorado,Park,17739,2193.51,8.087038581998714
46065,South Dakota,Hughes,17732,741.527,23.91281773961029
47139,Tennessee,Polk,17702,434.605,40.73123871101345
28007,Mississippi,Attala,17685,734.957,24.06263223562739
47075,Tennessee,Haywood,17672,533.107,33.14906763557785
37011,North Carolina,Avery,17643,247.338,71.33153821895544
31159,Nebraska,Seward,17636,571.43,30.862922842692896
29163,Missouri,Pike,17623,670.439,26.285762015634532
28159,Mississippi,Winston,17609,607.251,28.997893786918425
51141,Virginia,Patrick,17606,482.954,36.45481764308816
05135,Arkansas,Sharp,17597,604.641,29.10321992719647
19055,Iowa,Delaware,17549,577.684,30.378199846282744
13183,Georgia,Long,17512,400.399,43.736372967964456
30067,Montana,Park,17484,2802.479,6.238762181625625
37015,North Carolina,Bertie,17482,699.176,25.003718663112004
47023,Tennessee,Chester,17452,285.736,61.077358120782826
01067,Alabama,Henry,17450,561.892,31.055790080656067
17067,Illinois,Hancock,17434,793.748,21.964149830928708
13075,Georgia,Cook,17363,228.451,76.00316916975632
21079,Kentucky,Garrard,17346,229.925,75.44199195389801
29059,Missouri,Dallas,17344,540.951,32.062053679538444
54065,West Virginia,Morgan,17327,229.073,75.63964325782611
32013,Nevada,Humboldt,17299,9640.792,1.794354654679823
55103,Wisconsin,Richland,17229,586.15,29.3934999573488
05047,Arkansas,Franklin,17220,608.967,28.27739434156531
37131,North Carolina,Northampton,17212,536.71,32.06946022991932
08051,Colorado,Gunnison,17158,3239.14,5.297085028742197
05043,Arkansas,Drew,17143,828.667,20.687441396845777
13017,Georgia,Ben Hill,17138,250.118,68.51965872108364
23021,Maine,Piscataquis,17125,3960.847,4.32357018587186
16049,Idaho,Idaho,17120,8477.499,2.019463523381129
08097,Colorado,Pitkin,17119,970.701,17.635708627064357
13241,Georgia,Rabun,17107,370.134,46.2183965806978
05089,Arkansas,Marion,17076,596.598,28.622288375086743
19043,Iowa,Clayton,17069,778.464,21.92651169482468
48145,Texas,Falls,17063,765.495,22.29015212378918
06043,California,Mariposa,17060,1448.84,11.774937191132217
05087,Arkansas,Madison,17032,834.238,20.41623613405287
51520,Virginia,Bristol,17024,12.871,1322.663351720923
21161,Kentucky,Mason,16995,240.127,70.7750482036589
28017,Mississippi,Chickasaw,16994,501.782,33.86729695365717
19171,Iowa,Tama,16982,721.011,23.553038719242842
48395,Texas,Robertson,16973,855.155,19.84786383754992
17181,Illinois,Union,16972,413.412,41.053476918908984
12029,Florida,Dixie,16952,705.035,24.044196387413393
51685,Virginia,Manassas Park,16923,3.034,5577.785102175347
46127,South Dakota,Union,16916,460.757,36.71349539996137
51029,Virginia,Buckingham,16914,579.623,29.181036639332806
21147,Kentucky,McCreary,16905,426.705,39.617534362147154
29053,Missouri,Cooper,16835,564.75,29.809650287737938
54041,West Virginia,Lewis,16808,386.93,43.43938180032564
41001,Oregon,Baker,16796,3067.967,5.474635157418577
55065,Wisconsin,Lafayette,16788,633.588,26.496713952915776
05067,Arkansas,Jackson,16775,633.611,26.475234804951302
05001,Arkansas,Arkansas,16773,992.14,16.90588021851755
19121,Iowa,Madison,16760,561.006,29.874903298716948
55129,Wisconsin,Washburn,16749,797.114,21.0120509738883
55013,Wisconsin,Burnett,16741,821.596,20.37619462606926
18139,Indiana,Rush,16734,408.137,41.00093841038671
19083,Iowa,Hardin,16729,569.307,29.384848596627126
17147,Illinois,Piatt,16702,439.188,38.02927220233704
05037,Arkansas,Cross,16681,616.318,27.0655732917098
17045,Illinois,Edgar,16637,623.324,26.690773979503437
48415,Texas,Scurry,16633,905.445,18.369972775817416
17005,Illinois,Bond,16627,380.336,43.71660847250852
51071,Virginia,Giles,16610,357.225,46.49730561970746
04012,Arizona,La Paz,16605,4496.579,3.6928073542130586
17187,Illinois,Warren,16576,542.384,30.561373491843415
38077,North Dakota,Richland,16550,1435.674,11.527686647525831
19095,Iowa,Iowa,16547,586.455,28.215293586038143
18045,Indiana,Fountain,16546,395.668,41.817887724051474
54091,West Virginia,Taylor,16543,172.771,95.75102303048544
08003,Colorado,Alamosa,16515,722.645,22.853544963294564
51750,Virginia,Radford,16505,9.676,1705.7668458040512
28051,Mississippi,Holmes,16491,756.674,21.794061907770057
19041,Iowa,Clay,16446,567.238,28.99312105324396
51011,Virginia,Appomattox,16424,334.224,49.14069606012734
55007,Wisconsin,Bayfield,16410,1477.881,11.103735686432127
47153,Tennessee,Sequatchie,16409,265.851,61.7225438309429
18121,Indiana,Parke,16346,444.721,36.755628809973
45061,South Carolina,Lee,16330,410.184,39.81140171240224
35053,New Mexico,Socorro,16308,6646.387,2.45366392297048
19047,Iowa,Crawford,16289,714.198,22.807400748811954
13027,Georgia,Brooks,16285,493.184,33.020130417856215
42105,Pennsylvania,Potter,16276,1081.249,15.052961898693086
05075,Arkansas,Lawrence,16265,587.528,27.68378698547133
27065,Minnesota,Kanabec,16261,521.61,31.17463238818274
30041,Montana,Hill,16260,2899.396,5.608064576208286
47181,Tennessee,Wayne,16251,734.109,22.137039594937537
28061,Mississippi,Jasper,16211,676.311,23.969741731244945
20005,Kansas,Atchison,16211,431.174,37.59735048959353
13083,Georgia,Dade,16196,174.076,93.03982168707921
01057,Alabama,Fayette,16173,627.684,25.766149846100905
21127,Kentucky,Lawrence,16171,415.597,38.910290497765864
21203,Kentucky,Rockcastle,16144,316.567,50.99710329882774
29013,Missouri,Bates,16121,836.696,19.267451977779263
31131,Nebraska,Otoe,16075,615.615,26.11209928283099
48289,Texas,Leon,16067,1073.156,14.97172824826959
55023,Wisconsin,Crawford,16064,570.805,28.142710733087483
55003,Wisconsin,Ashland,16050,1044.97,15.359292611271137
29143,Missouri,New Madrid,16041,674.884,23.768529110187824
17191,Illinois,Wayne,15994,713.83,22.40589496098511
21045,Kentucky,Casey,15951,444.258,35.90481206866281
47005,Tennessee,Benton,15948,394.306,40.44574518267539
05141,Arkansas,Van Buren,15936,709.57,22.45867215355779
27001,Minnesota,Aitkin,15930,1821.369,8.746168404096041
05107,Arkansas,Phillips,15910,690.36,23.04594704212295
06105,California,Trinity,15886,3179.268,4.9967476790254866
51025,Virginia,Brunswick,15868,566.24,28.023452952811528
05133,Arkansas,Sevier,15797,563.569,28.030285555096185
08049,Colorado,Grand,15794,1846.447,8.553725073072773
20139,Kansas,Osage,15780,705.506,22.366925299005253
21103,Kentucky,Henry,15774,286.251,55.10548434765294
16047,Idaho,Gooding,15740,729.322,21.58168819807986
20133,Kansas,Neosho,15715,571.481,27.498726991798502
55077,Wisconsin,Marquette,15706,455.713,34.46467403826531
40117,Oklahoma,Pawnee,15689,568.353,27.60432336945525
19101,Iowa,Jefferson,15676,435.524,35.9934240133724
17159,Illinois,Richland,15675,360.034,43.537554786492386
40095,Oklahoma,Marshall,15628,371.49,42.06842714474145
17015,Illinois,Carroll,15621,445.406,35.071373084332045
17131,Illinois,Mercer,15619,561.24,27.829449077043687
51135,Virginia,Nottoway,15597,314.39,49.61035656350393
51830,Virginia,Williamsburg,15564,8.938,1741.3291564108301
51063,Virginia,Floyd,15560,380.923,40.84815041360065
12125,Florida,Union,15551,243.555,63.850054402496355
18013,Indiana,Brown,15543,311.987,49.81938349995352
19067,Iowa,Floyd,15502,500.571,30.968633820177356
13163,Georgia,Jefferson,15468,526.555,29.375848676776407
17039,Illinois,De Witt,15461,397.561,38.88962951597365
54001,West Virginia,Barbour,15454,341.059,45.31180822086501
18165,Indiana,Vermillion,15452,256.894,60.14932228857038
28023,Mississippi,Clarke,15424,691.576,22.302682568510185
27127,Minnesota,Redwood,15383,878.573,17.509074374013316
22125,Louisiana,West Feliciana,15381,403.316,38.13634966130776
